device_name,manufacturer,network_type,scrb_type,scrb_type_name,plan_id,plan_name,plan_category,plan_monthly_fee,public_support_fee,additional_support_fee,total_support_fee,release_price,date,crawled_at
"스타일 폴더2
32G",기타,4G/LTE,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,78000,11700,89700,237600,2025.01.24,2025-06-08 22:58:28
"스타일 폴더
32G",기타,4G/LTE,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,78000,11700,89700,237600,2022.12.09,2025-06-08 22:58:29
"스타일 폴더2
32G",기타,4G/LTE,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,78000,11700,89700,237600,2025.01.24,2025-06-08 22:58:29
"스타일 폴더
32G",기타,4G/LTE,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,78000,11700,89700,237600,2022.12.09,2025-06-08 22:58:29
"iPhone 15 Pro Max
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,327000,49000,376000,2200000,2024.01.05,2025-06-08 22:58:30
"iPhone 15 Pro Max
1T",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,327000,49000,376000,2497000,2024.01.05,2025-06-08 22:58:30
"iPhone 16
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,312000,46800,358800,1694000,2024.11.14,2025-06-08 22:58:30
"iPhone 16
256G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,312000,46800,358800,1397000,2024.11.14,2025-06-08 22:58:30
"iPhone 16
128G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,312000,46800,358800,1243000,2024.11.14,2025-06-08 22:58:30
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:30
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:30
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:30
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,245000,36700,281700,618200,2024.08.23,2025-06-08 22:58:30
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,245000,36700,281700,618200,2024.08.23,2025-06-08 22:58:30
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,245000,36700,281700,618200,2024.08.23,2025-06-08 22:58:30
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:30
"홍미 14C (4GB RAM)
128G",기타,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:58:30
"갤럭시 Z 폴드6
512G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,2388100,2024.08.08,2025-06-08 22:58:30
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:30
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:30
"갤럭시 S24 FE
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,946000,2024.11.01,2025-06-08 22:58:30
"iPhone 16 Plus
256G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,115000,17200,132200,1496000,2024.09.13,2025-06-08 22:58:30
"갤럭시 S24 FE
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,946000,2024.11.01,2025-06-08 22:58:30
"iPhone 16 Plus
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,115000,17200,132200,1793000,2024.09.13,2025-06-08 22:58:31
"갤럭시 S25 엣지
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,1496000,2025.06.05,2025-06-08 22:58:31
"iPhone 16 Plus
128G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,115000,17200,132200,1342000,2024.09.13,2025-06-08 22:58:31
"갤럭시 S25 엣지
512G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,1639000,2025.06.05,2025-06-08 22:58:31
"갤럭시 A25 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,449900,2024.01.05,2025-06-08 22:58:31
"갤럭시 S23+ 5G
512G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,1474000,2023.09.01,2025-06-08 22:58:31
"갤럭시 A25 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,449900,2024.01.05,2025-06-08 22:58:31
"갤럭시 Z 폴드6
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,2229700,2024.08.08,2025-06-08 22:58:31
"갤럭시 Z 폴드6
512G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,2388100,2024.08.08,2025-06-08 22:58:32
"갤럭시 S24 FE
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,946000,2024.11.01,2025-06-08 22:58:32
"갤럭시 S24+ 5G
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,1353000,2024.05.03,2025-06-08 22:58:32
"갤럭시 S23+ 5G
256G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,343000,51400,394400,1353000,2023.09.15,2025-06-08 22:58:33
"iPhone 15
128G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,330000,49500,379500,1243000,2023.10.13,2025-06-08 22:58:33
"iPhone 15
256G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,330000,49500,379500,1397000,2023.10.13,2025-06-08 22:58:33
"갤럭시 A35 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,499400,2024.06.21,2025-06-08 22:58:33
"iPhone 15
512G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,330000,49500,379500,1694000,2023.10.13,2025-06-08 22:58:33
"갤럭시 A25 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,449900,2024.01.05,2025-06-08 22:58:34
"iPhone 15 Pro
256G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,1694000,2024.01.05,2025-06-08 22:58:34
"갤럭시 A35 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,499400,2024.06.21,2025-06-08 22:58:34
"iPhone 15 Pro
1T",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,2299000,2024.01.05,2025-06-08 22:58:34
"갤럭시 A35 5G
128G",삼성,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,108000,16200,124200,499400,2024.06.21,2025-06-08 22:58:34
"iPhone 15 Pro Max
256G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,1892000,2024.01.05,2025-06-08 22:58:34
"iPhone 13
256G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,902000,2025.02.14,2025-06-08 22:58:34
"갤럭시 퀀텀4
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,618200,2024.04.03,2025-06-08 22:58:34
"iPhone 13
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1166000,2025.02.14,2025-06-08 22:58:34
"iPhone 15 Pro
128G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,1540000,2024.01.05,2025-06-08 22:58:35
"iPhone 15 Plus
256G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1496000,2023.10.13,2025-06-08 22:58:35
"iPhone 15 Pro
512G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,1991000,2024.01.05,2025-06-08 22:58:35
"iPhone 15 Plus
128G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1342000,2023.10.13,2025-06-08 22:58:35
"iPhone 15 Plus
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1793000,2023.10.13,2025-06-08 22:58:36
"iPhone 13
128G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,759000,2025.02.14,2025-06-08 22:58:36
"iPhone 16e
128G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,990000,2025.02.21,2025-06-08 22:58:36
"iPhone 16e
512G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1430000,2025.02.21,2025-06-08 22:58:36
"iPhone 16e
256G",애플,5G,41,번호이동,NA00008269,베이직플러스 30GB업,#5G 베이직,64000,72000,10800,82800,1133000,2025.02.21,2025-06-08 22:58:36
"iPhone 15 Pro Max
512G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,2200000,2024.01.05,2025-06-08 22:58:37
"갤럭시 S25
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1298000,2025.05.25,2025-06-08 22:58:37
"iPhone 15 Pro Max
1T",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,324000,48600,372600,2497000,2024.01.05,2025-06-08 22:58:37
"갤럭시 S25
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1155000,2025.05.25,2025-06-08 22:58:37
"iPhone 16
512G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,308000,46200,354200,1694000,2024.11.14,2025-06-08 22:58:37
"갤럭시 S25+
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1353000,2025.05.25,2025-06-08 22:58:37
"iPhone 16
256G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,308000,46200,354200,1397000,2024.11.14,2025-06-08 22:58:37
"갤럭시 S25 울트라
1T",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,2127400,2025.05.25,2025-06-08 22:58:37
"iPhone 16
128G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,308000,46200,354200,1243000,2024.11.14,2025-06-08 22:58:37
"갤럭시 S25 울트라
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1698400,2025.05.25,2025-06-08 22:58:37
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:37
"갤럭시 S25 울트라
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1841400,2025.05.25,2025-06-08 22:58:37
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:38
"갤럭시 S25+
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,536000,80400,616400,1496000,2025.05.25,2025-06-08 22:58:38
"갤럭시 와이드7
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,293400,44000,337400,374000,2025.04.02,2025-06-08 22:58:38
"iPhone 16 Pro
256G",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,1694000,2025.05.25,2025-06-08 22:58:38
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,243000,36400,279400,618200,2024.08.23,2025-06-08 22:58:38
"iPhone 16 Pro Max
1T",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,2497000,2025.05.25,2025-06-08 22:58:38
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,243000,36400,279400,618200,2024.08.23,2025-06-08 22:58:38
"iPhone 16 Pro Max
256G",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,1892000,2025.05.25,2025-06-08 22:58:38
"갤럭시 퀀텀5
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,243000,36400,279400,618200,2024.08.23,2025-06-08 22:58:38
"iPhone 16 Pro Max
512G",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,2200000,2025.05.25,2025-06-08 22:58:38
"iPhone 16 Pro
512G",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,1991000,2025.05.25,2025-06-08 22:58:39
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:39
"iPhone 16 Pro
1T",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,2299000,2025.05.25,2025-06-08 22:58:40
"홍미 14C (4GB RAM)
128G",기타,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:58:40
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:41
"iPhone 16 Pro
128G",애플,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,517000,77500,594500,1540000,2025.05.25,2025-06-08 22:58:41
"갤럭시 Z 플립5 5G
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,456000,68400,524400,1421200,2025.01.15,2025-06-08 22:58:41
"홍미노트 14 프로 5G
256G",기타,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,125000,18700,143700,399300,2025.01.22,2025-06-08 22:58:42
"갤럭시 Z 플립5 5G
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,456000,68400,524400,1300200,2025.01.15,2025-06-08 22:58:43
"iPhone 16 Plus
256G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,114000,17100,131100,1496000,2024.09.13,2025-06-08 22:58:43
"갤럭시 Z 플립6
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,430000,64500,494500,1485000,2024.10.25,2025-06-08 22:58:43
"iPhone 16 Plus
512G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,114000,17100,131100,1793000,2024.09.13,2025-06-08 22:58:43
"갤럭시 Z 플립6
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,430000,64500,494500,1643400,2024.10.25,2025-06-08 22:58:44
"iPhone 16 Plus
128G",애플,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,114000,17100,131100,1342000,2024.09.13,2025-06-08 22:58:44
"iPhone 16 Pro
256G",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,1694000,2025.05.25,2025-06-08 22:58:44
"갤럭시 A24
128G",삼성,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,293400,44000,337400,396000,2024.03.19,2025-06-08 22:58:44
"갤럭시 Z 플립6
512G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,430000,64500,494500,1643400,2024.10.25,2025-06-08 22:58:44
"갤럭시 A25 5G
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,107000,16000,123000,449900,2024.01.05,2025-06-08 22:58:44
"iPhone 16 Pro Max
1T",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,2497000,2025.05.25,2025-06-08 22:58:44
"홍미노트 13
256G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,243500,36500,280000,299200,2024.03.21,2025-06-08 22:58:44
"갤럭시 Z 플립6
256G",삼성,5G,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,430000,64500,494500,1485000,2024.10.25,2025-06-08 22:58:44
"iPhone 16 Pro Max
256G",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,1892000,2025.05.25,2025-06-08 22:58:44
"갤럭시 A25 5G
128G",삼성,5G,41,번호이동,NA00008270,베이직플러스 13GB업,#5G 베이직,62000,107000,16000,123000,449900,2024.01.05,2025-06-08 22:58:44
"홍미노트 13
256G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,243500,36500,280000,299200,2024.03.21,2025-06-08 22:58:44
"iPhone 16 Pro Max
512G",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,2200000,2025.05.25,2025-06-08 22:58:45
"홍미노트 13
256G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,243500,36500,280000,299200,2024.03.21,2025-06-08 22:58:45
"iPhone 16 Pro
512G",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,1991000,2025.05.25,2025-06-08 22:58:45
"갤럭시 A15
128G",삼성,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:58:45
"iPhone 16 Pro
1T",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,2299000,2025.05.25,2025-06-08 22:58:45
"갤럭시 A15
128G",삼성,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:58:45
"iPhone 16 Pro
128G",애플,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,490000,73500,563500,1540000,2025.05.25,2025-06-08 22:58:45
"갤럭시 A15
128G",삼성,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,226500,33900,260400,319000,2024.03.18,2025-06-08 22:58:45
"갤럭시 S25
512G",삼성,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,487000,73000,560000,1298000,2025.05.25,2025-06-08 22:58:45
"ZEM폰 포켓몬에디션3
128G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,213000,31900,244900,326700,2024.12.27,2025-06-08 22:58:45
"갤럭시 S25
256G",삼성,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,487000,73000,560000,1155000,2025.05.25,2025-06-08 22:58:45
"ZEM폰 포켓몬에디션2
128G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,213000,31900,244900,319000,2024.01.06,2025-06-08 22:58:45
"홍미 14C (4GB RAM)
128G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:58:45
"갤럭시 S25+
256G",삼성,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,487000,73000,560000,1353000,2025.05.25,2025-06-08 22:58:45
"갤럭시 S25 울트라
1T",삼성,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,487000,73000,560000,2127400,2025.05.25,2025-06-08 22:58:46
"홍미 14C (4GB RAM)
128G",기타,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,125000,18700,143700,149600,2024.10.18,2025-06-08 22:58:46
"갤럭시 A16
128G",삼성,4G/LTE,41,번호이동,NA00007621,베이직플러스,#5G 베이직,59000,108000,16200,124200,319000,2024.11.29,2025-06-08 22:58:46
"갤럭시 S25 울트라
256G",삼성,5G,41,번호이동,NA00007620,베이직,#5G 베이직,49000,487000,73000,560000,1698400,2025.05.25,2025-06-08 22:58:46
